0.444013		0.574985
-2.07916		1.24812
0.0642297		-0.0378331
0.361723		-1.53806
2.28767		0.369553
0.529669		-0.136924
0.995682		-1.78729
0.563136		-1.50041
-1.53003		0.650804
-0.834833		-3.64588
-2.53083		0.211611
-0.521223		0.904979
-1.12214		1.40582
-0.585969		-0.344952
0.237479		0.327744
0.296934		-1.84921
1.23325		-2.54113
1.43681		-0.992893
1.06926		-2.19297
1.01865		0.543593
-1.81651		1.95739
-0.0808341		0.259651
1.46683		-3.03516
-0.276348		-0.153096
-1.48736		0.487594
-1.05423		3.11722
0.376047		-2.38419
-0.111668		3.0789
1.36489		0.499094
-1.85254		-0.804693
1.0476		-0.677257
-1.02299		-0.623226
-0.00135678		-2.65514
0.506305		-0.999566
0.6652		-1.80945
-1.11862		-0.198116
0.482112		0.630062
-1.25906		1.80828
0.119431		-0.151126
0.888619		0.729212
0.756864		0.861152
1.81385		-1.99098
0.250094		-0.154599
-1.49501		-1.10018
1.85308		-1.16461
0.58943		0.916
0.88526		2.33177
-0.0563863		-0.137541
1.97039		-0.578775
-3.30934		4.66457
-1.02277		0.51904
0.903784		1.55949
-0.0555502		-2.21075
1.00319		-0.523257
-0.182202		-1.42909
-0.980377		-0.303548
-1.08368		0.978155
2.00438		-0.894301
-0.764408		0.358663
-0.595144		0.419819
1.88123		-1.6389
1.70415		-0.206848
-1.72957		2.82356
0.104414		-2.06511
1.92323		-2.7034
0.651515		-1.28878
0.0618338		4.47617
1.29656		-0.53792
-3.90535		2.13339
-1.9748		1.20502
0.82016		0.895594
0.474092		0.936774
1.30038		-4.01115
-0.267437		1.01659
0.205468		-0.605651
9.81546		-2.92706
8.49191		-5.17822
10.3044		-3.45693
11.8295		-3.57159
10.5066		-1.20555
10.5243		-3.03496
12.2392		-3.0274
11.8471		-3.36745
9.21435		-4.80888
13.5404		-5.28838
9.36983		-5.8907
9.2393		-3.76885
8.59596		-4.21389
10.4264		-4.16559
9.99845		-3.19221
12.112		-3.71725
13.0291		-3.00014
11.5918		-2.38985
12.6498		-3.06502
9.99943		-2.38176
7.87875		-4.73542
9.97891		-3.51713
13.5677		-2.90723
10.3243		-3.81593
9.38303		-4.81143
6.96509		-3.69066
12.6486		-3.78413
7.25415		-2.7927
10.1349		-2.06005
10.5305		-5.50899
11.1835		-2.68044
10.5776		-4.66112
12.8087		-4.22026
11.3493		-3.28823
12.1722		-3.35177
10.1424		-4.63955
9.77259		-2.87562
8.17154		-4.23817
10.4283		-3.43405
9.78579		-2.4574
9.62341		-2.54906
12.6543		-2.29354
10.4666		-3.30908
10.9109		-5.24353
11.8686		-2.03469
9.52577		-2.69572
8.24074		-2.03196
10.3682		-3.59982
11.3355		-1.76494
4.87089		-5.44967
9.47701		-4.35535
8.98983		-2.22069
12.366		-4.1536
11.0233		-2.68204
11.579		-4.06654
10.281		-4.53455
9.01833		-4.29123
11.6486		-1.81658
9.70065		-4.14931
9.687		-3.96986
12.3331		-2.13443
10.9059		-1.92199
7.0674		-4.41994
12.2685		-3.96051
13.3701		-2.37871
11.6668		-3.22568
5.95421		-2.25175
11.1159		-2.40328
7.1504		-6.70105
8.56135		-5.0892
9.60716		-2.47886
9.47491		-2.8013
14.4636		-3.32869
9.19964		-3.49446
10.8893		-3.47273
30.5745		20.2325
32.9775		19.21
31.037		20.7856
30.9542		22.3128
28.7783		20.6961
30.5902		20.9494
30.3618		22.649
30.7495		22.3039
32.5181		19.8789
32.4362		24.2307
33.5709		20.1724
31.4835		19.7696
32.0078		19.189
31.724		20.9979
30.8139		20.4481
31.0622		22.6117
30.2329		23.4288
29.8129		21.9248
30.3462		23.061
30.0101		20.3447
32.6174		18.5449
31.1386		20.4706
30.0714		23.9509
31.3904		20.8516
32.4989		20.0465
31.699		17.5043
31.0594		23.1525
30.7713		17.6752
29.6736		20.4376
33.0428		21.2743
30.1537		21.5574
32.1959		21.2117
31.4713		23.3675
30.7351		21.8001
30.6921		22.6243
32.2306		20.7774
30.529		20.1834
32.0865		18.7712
30.9983		20.9056
30.1126		20.1426
30.2244		19.9934
29.5805		22.9661
30.8695		20.9274
32.7306		21.6173
29.4251		22.1535
30.3824		19.9154
29.8898		18.5556
31.1705		20.8673
29.2263		21.5901
33.7132		15.6542
32.0345		20.0809
29.9804		19.3227
31.4622		22.9199
30.1759		21.3987
31.4773		22.1282
32.1086		20.9012
32.03		19.6178
29.2371		21.9073
31.8014		20.2761
31.6252		20.2395
29.4641		22.6271
29.4373		21.1844
