-10.122 5.68429
-11.0868 3.92481
-9.96673 5.03361
-9.25516 4.47336
-9.53747 7.12468
-9.7993 5.37172
-8.97904 4.87216
-9.21659 4.66319
-10.6872 4.06416
-8.69158 2.32763
-10.7727 2.98471
-10.5216 5.05037
-10.8946 4.81532
-10.0132 4.32055
-10.0737 5.37691
-9.14175 4.25073
-8.59769 4.66477
-9.1941 5.67257
-8.78848 4.71489
-9.95352 6.15087
-11.3143 4.52904
-10.1311 5.07227
-8.32673 4.59439
-10.0102 4.68474
-10.607 4.01188
-11.5963 5.79714
-8.8953 4.02825
-11.3256 6.56957
-9.84126 6.41817
-10.1619 3.00636
-9.43204 5.5156
-10.0141 3.80246
-8.88325 3.56428
-9.44267 4.88597
-9.05899 4.5821
-10.2188 3.95167
-10.1348 5.74611
-11.1009 4.91756
-9.90415 5.01884
-10.0667 6.14174
-10.1578 6.10216
-8.67231 5.45057
-9.86739 5.12692
-9.94099 3.14756
-9.0094 5.93007
-10.2262 5.99091
-10.7419 7.00478
-9.95736 4.87824
-9.22419 6.34531
-12.8566 4.73557
-10.4947 4.41981
-10.412 6.6031
-9.08487 3.75879
-9.50883 5.56144
-9.44795 4.07454
-10.1371 4.01103
-10.7043 4.61662
-9.08225 6.20344
-10.3574 4.55056
-10.3374 4.72603
-8.80224 5.6975
-9.45259 6.32223
-11.6552 5.07019
-9.10293 3.97208
-8.34302 5.15769
-9.28176 4.8519
-11.8666 7.47052
-9.42341 5.80038
-11.9526 2.86644
-11.0405 3.98934
-10.1552 6.17403
-10.2661 5.90508
-7.96107 3.927
-10.5 5.32423
-9.68967 4.84566
-12.125 6.19979
-8.42959 6.05627
-10.3953 5.81418
-9.753 5.00822
-9.59618 4.78048
-11.47 6.44558
-9.77228 5.87612
-10.8282 4.3513
-11.4206 4.68919
-10.496 7.24665
-10.8302 2.50527
-9.7459 3.19305
-10.2663 5.83245
-10.0108 5.25587
-10.4909 6.6859
-10.185 4.05184
-10.224 5.28928
-10.4951 5.24477
-11.5768 5.37372
-8.01819 5.23254
-10.5766 3.56224
-10.2641 5.89347
-11.2566 5.49806
-10.7547 5.75639
-9.18608 5.81667
-10.1193 5.64817
-9.95327 3.81794
-11.3054 4.68916
-10.63 4.6948
-9.59608 4.85004
-9.85432 5.03766
-10.101 4.25478
-9.9498 5.03288
-10.7211 4.72928
-9.46621 4.18682
-9.19906 5.79891
-11.8024 6.03265
-10.1821 3.42238
-9.42528 4.72693
-11.6774 5.14443
-10.6257 3.50719
-9.58208 4.23278
-9.28166 2.7657
-11.0409 3.36569
-9.45263 6.13593
-8.7324 6.1216
-9.96338 3.5481
-11.5186 5.25941
-9.89511 4.48359
-10.7193 4.8216
-11.4088 3.43607
-9.91714 5.43031
-10.4237 2.99243
-9.5727 5.59198
-10.0882 5.19123
-9.70338 4.29103
-8.71502 4.72519
-8.80076 4.4536
-8.9454 3.90805
-10.3784 4.61693
-10.4884 5.06956
-10.121 4.87581
-9.92492 5.75973
-9.64473 3.75588
-8.84211 5.07105
-8.94861 5.57547
-7.5123 6.97249
-9.21299 5.11336
-8.15332 2.07533
-9.97614 7.1489
-10.5066 6.00239
-10.0762 4.87159
-8.44302 6.92362
-11.017 5.24751
-9.04174 3.21493
-9.47676 5.31695
-11.4203 4.78602
-9.46536 5.37317
-9.81418 4.30507
-8.77954 5.79283
-10.7363 3.1665
-8.59448 4.78383
-10.0376 4.7902
-11.2053 4.49165
-11.8968 5.17485
-11.7838 6.27013
-9.82215 5.35373
-9.88048 4.83257
-9.3417 5.20536
-10.3599 6.75934
-9.81553 4.16205
-9.42959 4.9672
-9.33708 5.96129
-8.49971 4.95708
-10.9799 4.18769
-11.0733 4.92127
-8.58666 1.29469
-10.1665 5.331
-10.7611 3.67173
-11.8038 3.92199
-8.82746 5.30735
-10.449 7.18669
-8.85917 4.69816
-10.5517 4.10527
-8.84092 4.58251
-11.2397 5.73672
-8.88371 5.179
-11.7265 5.42931
-9.87899 6.06402
-11.2014 6.08904
-10.1465 5.61297
-10.994 4.06145
-11.171 5.76719
-10.6572 3.08224
-10.1953 6.63881
-10.9408 4.02131
-11.3666 7.36899
-8.97034 5.10554
-9.72878 3.60342
-9.21934 6.2266
-9.49097 6.3712
-11.9833 3.29658
-9.60826 4.56044
-9.56401 3.53743
-12.0259 5.55909
-9.53387 6.50773
-10.4215 6.08254
-10.5028 4.52272
-8.05239 5.17509
-10.8171 5.20769
-10.5568 5.87622
-9.35206 3.62227
-8.21586 4.69601
-10.9197 5.5615
-10.8185 4.97195
-9.33045 5.08378
-10.6698 5.52513
-9.99454 3.96059
-11.0927 5.01378
-11.0566 5.96977
-8.42469 5.41182
-10.281 5.6044
-10.7971 6.63625
-10.3049 5.74881
-10.3159 5.33197
-8.71243 4.32702
-11.02 5.90228
-10.6766 4.6432
-9.49534 6.47533
-10.1438 4.37483
-9.73577 5.6398
-9.34131 3.45139
-10.1835 6.25646
-9.41874 3.82289
-10.6031 6.54792
-9.3824 6.14513
-10.2515 4.632
-9.07828 5.34779
-11.8967 5.37725
-11.9404 5.17436
-10.8313 5.29878
-9.45993 4.23903
-8.66779 4.62286
-10.2665 5.75364
-8.37516 3.91295
-10.3903 4.41571
-10.5139 5.12987
-9.50133 4.71081
-11.4552 3.49138
-9.9764 5.3113
-9.24308 6.02236
-8.50888 3.98558
-8.71939 5.16133
-9.86885 4.70216
-11.1154 5.838
